run,process,baseline,improved,delta,gain_percent
24,N01,298.41464705364024,298.12114908725937,0.293497966380869,0.09835239968234956
24,N02,298.41464705364024,298.1093137213666,0.30533333227361936,0.10231848043931151
24,N03,298.41464705364024,298.41464705364024,0.0,0.0
24,N04,298.41464705364024,298.41464705364024,0.0,0.0
24,N05,298.41464705364024,298.41464705364024,0.0,0.0
24,N06,298.41464705364024,271.0583409768968,27.356306076743465,9.167212918951044
24,N07,298.41464705364024,298.14161570217976,0.2730313514604745,0.09149395117036496
24,N08,298.41464705364024,298.1186062408492,0.2960408127910341,0.09920451818097943
24,N09,298.41464705364024,298.1271119784099,0.2875350752303234,0.09635420984501433
24,N10,298.41464705364024,298.0649881212617,0.3496589323785315,0.11717217496890496
24,N11,298.41464705364024,298.10873797571566,0.3059090779245821,0.10251141522205334
24,N12,298.41464705364024,298.04049497345915,0.3741520801810907,0.12537993153996782
25,N01,297.9674082622213,297.6739027510658,0.2935055111555016,0.09850255531880418
25,N02,297.9674082622213,297.68629634729297,0.2811119149283172,0.09434317550627193
25,N03,297.9674082622213,297.9674082622213,0.0,0.0
25,N04,297.9674082622213,297.9674082622213,0.0,0.0
25,N05,297.9674082622213,297.9674082622213,0.0,0.0
25,N06,297.9674082622213,270.6676967595453,27.29971150267596,9.161979043913187
25,N07,297.9674082622213,297.5982489891267,0.3691592730945672,0.12389250060855471
25,N08,297.9674082622213,297.6823470510399,0.2850612111813575,0.09566858766328368
25,N09,297.9674082622213,297.68114512511767,0.2862631371036173,0.09607196262609237
25,N10,297.9674082622213,297.6801008465323,0.28730741568898566,0.09642243001158889
25,N11,297.9674082622213,297.6366118113343,0.3307964508869645,0.11101766223903675
25,N12,297.9674082622213,297.60358385271434,0.3638244095069467,0.12210208211321188
26,N01,302.2833682199574,301.9867538130173,0.29661440694013663,0.09812462018231326
26,N02,302.2833682199574,301.9785630623846,0.30480515757284365,0.10083424680879274
26,N03,302.2833682199574,302.2833682199574,0.0,0.0
26,N04,302.2833682199574,302.2833682199574,0.0,0.0
26,N05,302.2833682199574,302.2833682199574,0.0,0.0
26,N06,302.2833682199574,274.4030985796399,27.880269640317522,9.223223164573962
26,N07,302.2833682199574,301.9899185995125,0.2934496204449033,0.0970776600025754
26,N08,302.2833682199574,302.020605055803,0.26276316415442125,0.0869261070173139
26,N09,302.2833682199574,302.02665168511743,0.25671653483999535,0.08492578878940993
26,N10,302.2833682199574,302.0127241447233,0.270644075234145,0.08953323394134276
26,N11,302.2833682199574,301.93436008384543,0.34900813611199055,0.11545727380476775
26,N12,302.2833682199574,301.96930213357757,0.314066086379853,0.10389790487954396
27,N01,293.78902229051334,293.5042656463004,0.2847566442129619,0.0969255563032509
27,N02,293.78902229051334,293.5179735707435,0.27104871976985123,0.09225964866101247
27,N03,293.78902229051334,293.78902229051334,0.0,0.0
27,N04,293.78902229051334,293.78902229051334,0.0,0.0
27,N05,293.78902229051334,293.78902229051334,0.0,0.0
27,N06,293.78902229051334,267.3256476611358,26.46337462937754,9.007611796743456
27,N07,293.78902229051334,293.46078317679746,0.3282391137158811,0.11172613297691626
27,N08,293.78902229051334,293.5219479711765,0.26707431933687076,0.09090684098903269
27,N09,293.78902229051334,293.3936275660216,0.3953947244917231,0.13458458093806408
27,N10,293.78902229051334,293.4195745326921,0.3694477578212627,0.12575274424513186
27,N11,293.78902229051334,293.50657871726565,0.28244357324769,0.09613823247908684
27,N12,293.78902229051334,293.07189954343585,0.7171227470774966,0.24409446666402992
28,N01,298.4076871003765,298.0616957445224,0.3459913558540961,0.11594585890735239
28,N02,298.4076871003765,298.1431222199995,0.26456488037700865,0.08865886899489153
28,N03,298.4076871003765,298.4076871003765,0.0,0.0
28,N04,298.4076871003765,298.4076871003765,0.0,0.0
28,N05,298.4076871003765,298.4076871003765,0.0,0.0
28,N06,298.4076871003765,271.30224150089066,27.105445599485847,9.083360372807114
28,N07,298.4076871003765,298.1327884360394,0.2748986643371154,0.09212184411477534
28,N08,298.4076871003765,298.13591236205804,0.2717747383184701,0.09107497898572975
28,N09,298.4076871003765,298.0179716236342,0.38971547674231033,0.13059833696952328
28,N10,298.4076871003765,298.10042589671764,0.307261203658868,0.10296691973471629
28,N11,298.4076871003765,298.020426554591,0.38726054578552294,0.1297756601207323
28,N12,298.4076871003765,298.11323616094415,0.2944509394323518,0.09867404633356722
29,N01,289.6625618740245,289.3545503324363,0.30801154158820054,0.10633460520250321
29,N02,289.6625618740245,289.4253120230996,0.23724985092491124,0.08190559711616865
