run,process,baseline,improved,delta,gain_percent
27,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
27,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
28,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
28,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
29,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
29,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
30,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
30,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
31,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
31,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
32,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
32,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
33,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
33,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
34,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
34,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
35,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
35,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
36,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
36,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
37,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
