run,job,process,server,release,first_component,ready,start,finish,service,queue_wait,sync_wait
0,11,N04,0,55.0,62.900762694985936,62.900762694985936,62.900762694985936,66.4146819332532,3.5139192382672726,0.0,0.0
0,12,N04,0,60.0,68.9061654889109,68.9061654889109,68.9061654889109,71.37995371718091,2.473788228270006,0.0,0.0
0,13,N04,0,65.0,75.13999337980077,75.13999337980077,75.13999337980077,77.49168294642274,2.3516895666219746,0.0,0.0
0,14,N04,0,70.0,78.5477024094002,78.5477024094002,78.5477024094002,81.61771624377135,3.070013834371151,0.0,0.0
0,15,N04,0,75.0,83.84433572887546,83.84433572887546,83.84433572887546,86.38216868492921,2.5378329560537543,0.0,0.0
0,16,N04,0,80.0,90.45198014954453,90.45198014954453,90.45198014954453,93.51630325145646,3.064323101911943,0.0,0.0
0,17,N04,0,85.0,93.51165951189614,93.51165951189614,93.51630325145646,95.81083229547556,2.294529044019098,0.004643739560322047,0.0
0,18,N04,0,90.0,99.11579570797899,99.11579570797899,99.11579570797899,102.49172116617252,3.3759254581935356,0.0,0.0
0,19,N04,0,95.0,105.27626952031709,105.27626952031709,105.27626952031709,108.31347126558497,3.037201745267874,0.0,0.0
0,20,N04,0,100.0,108.82955222581431,108.82955222581431,108.82955222581431,111.93790952667686,3.108357300862552,0.0,0.0
0,21,N04,0,105.0,114.59694203789763,114.59694203789763,114.59694203789763,117.45220983119535,2.8552677932977155,0.0,0.0
0,22,N04,0,110.0,119.26990945003851,119.26990945003851,119.26990945003851,121.67847388394594,2.4085644339074306,0.0,0.0
0,23,N04,0,115.0,124.47202501984049,124.47202501984049,124.47202501984049,127.59777947725702,3.1257544574165284,0.0,0.0
0,24,N04,0,120.0,128.99174988515767,128.99174988515767,128.99174988515767,131.1686949504751,2.176945065317433,0.0,0.0
0,25,N04,0,125.0,132.7734677345791,132.7734677345791,132.7734677345791,135.50065033791375,2.7271826033346436,0.0,0.0
0,26,N04,0,130.0,140.69484484089585,140.69484484089585,140.69484484089585,143.7370054797729,3.0421606388770606,0.0,0.0
0,27,N04,0,135.0,143.3613166819283,143.3613166819283,143.7370054797729,145.95548935938507,2.218483879612171,0.3756887978446173,0.0
