run,process,baseline,improved,delta,gain_percent
11,N03,339.5870605421265,339.35181777685995,0.2352427652665483,0.06927318281532872
11,N04,339.5870605421265,338.43225149212805,1.1548090499984482,0.3400627362405617
11,N05,339.5870605421265,339.2584619439503,0.32859859817619963,0.09676416929773927
11,N06,339.5870605421265,337.1692383298851,2.41782221224139,0.7119889104082793
11,N07,339.5870605421265,338.84809588626246,0.7389646558640379,0.21760683539718315
11,N08,339.5870605421265,338.62263094842586,0.9644295937006291,0.28400068959075947
11,N09,339.5870605421265,338.997688763216,0.589371778910504,0.17355542875208907
11,N10,339.5870605421265,339.02105270521344,0.5660078369130588,0.16667532502842355
11,N11,339.5870605421265,338.8005994643141,0.7864610778124188,0.2315933582854688
11,N12,339.5870605421265,338.70751255668455,0.8795479854419455,0.2590051529165481
12,N01,353.13842733633334,352.83391535894833,0.3045119773850047,0.08623020147704961
12,N02,353.13842733633334,352.874702929541,0.2637244067923348,0.07468017819005589
12,N03,353.13842733633334,352.69818253841396,0.44024479791937665,0.12466635286340054
12,N04,353.13842733633334,352.9639684952609,0.17445884107246457,0.04940239508579672
12,N05,353.13842733633334,351.77291670105063,1.3655106352827033,0.386678574060187
12,N06,353.13842733633334,347.65263805434165,5.485789281991686,1.5534387813215675
12,N07,353.13842733633334,352.96541653427624,0.1730108020570924,0.04899234653166613
12,N08,353.13842733633334,353.0355355321621,0.10289180417123589,0.029136394174752465
12,N09,353.13842733633334,352.82211119465273,0.31631614168060196,0.08957284656516257
12,N10,353.13842733633334,352.6623510556162,0.47607628071710906,0.13481293562642738
12,N11,353.13842733633334,352.8236291643534,0.31479817197993043,0.08914299538410551
12,N12,353.13842733633334,352.32617760406447,0.8122497322688673,0.23000887736730807
13,N01,337.0676577082644,336.85535590179126,0.21230180647313546,0.06298492353629635
13,N02,337.0676577082644,336.90564758897415,0.1620101192902439,0.0480645697044198
13,N03,337.0676577082644,336.57133047701524,0.496327231249154,0.14724854785051208
13,N04,337.0676577082644,336.6156273199336,0.45203038833079745,0.13410672249131494
13,N05,337.0676577082644,336.341065610318,0.7265920979463658,0.21556268640144613
13,N06,337.0676577082644,336.4692517423119,0.5984059659525087,0.17753289355053917
13,N07,337.0676577082644,335.53899652259275,1.5286611856716377,0.45351761010387714
13,N08,337.0676577082644,336.7559362478404,0.3117214604239962,0.09248038288318791
13,N09,337.0676577082644,335.7391557880177,1.3285019202467083,0.3941350912393205
13,N10,337.0676577082644,336.80702231761694,0.260635390647451,0.07732435452855986
13,N11,337.0676577082644,336.97338026543116,0.09427744283323136,0.027969886958074595
13,N12,337.0676577082644,336.37487520354995,0.6927825047144438,0.2055321799263382
14,N01,342.6818417350515,342.48143542233146,0.20040631272001974,0.05848174262906123
14,N02,342.6818417350515,342.4149125392837,0.26692919576777285,0.07789417566342845
14,N03,342.6818417350515,342.2234781389038,0.4583635961477057,0.13375777188162044
14,N04,342.6818417350515,341.96671474090215,0.7151269941493297,0.20868540641912348
14,N05,342.6818417350515,342.48811336817363,0.1937283668778491,0.0565330120490109
14,N06,342.6818417350515,340.8790354475776,1.8028062874738566,0.5260874863826948
14,N07,342.6818417350515,340.7838868584908,1.897954876560675,0.5538533547476675
14,N08,342.6818417350515,342.404601561933,0.2772401731184573,0.0809030824962149
